case_id,text,category,risk_level,difficulty,expected_department_v5,expected_department_name_v5,expected_division_v5,expected_division_name_v5,expected_team_v5,expected_team_name_v5,acceptable_departments_v5,acceptable_divisions_v5,acceptable_teams_v5,ground_truth_team,acceptable_teams,expected_behavior,expected_no_answer,expected_human_review,expected_blocked,expected_sources,expected_key_information,expected_missing_information,expected_report_focus,notes
E184,"Hallo, ein grosser Hund läuft im Park regelmäßig ohne Leine und wirkt aggressiv. Bitte sagen Sie mir, welche Angaben Sie für eine Meldung brauchen.",email_like,medium,medium,public_order,Ordnungsamt,animal_order,Hunde- und Tierordnungsangelegenheiten,dangerous_dogs,Gefährliche Hunde und Beißvorfälle,public_order,animal_order,dangerous_dogs|dog_keeping,dangerous_dogs,dangerous_dogs|dog_keeping,review,false,true,false,OA-04|OA-03,Gefährlicher Hund; Leinenpflicht; Meldung; Ordnungsamt,Ort; Zeit; Beschreibung; Halter falls bekannt,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle OA-04 → public_order/animal_order/dangerous_dogs. Legacy-Referenzteam: ordnungsamt. Human Review/Fachteam-Freigabe erwartet.
E185,Ich möchte ein Bewachungsgewerbe anmelden. Welche besonderen Erlaubnisse sind dafür erforderlich?,high_risk,high,hard,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,regulated_trades,Erlaubnispflichtige Gewerbe,economy_business,trade_office,regulated_trades,regulated_trades,regulated_trades,review,false,true,false,GA-07,Bewachungsgewerbe; besondere Erlaubnis; Zuverlässigkeitspruefung; Human Review,Tätigkeit; Betreiber; Nachweise,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle GA-07 → economy_business/trade_office/regulated_trades. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
E186,Ich möchte als Immobilienmakler tätig werden. Reicht eine normale Gewerbeanmeldung?,standard,medium,hard,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,regulated_trades,Erlaubnispflichtige Gewerbe,economy_business,trade_office,regulated_trades|business_registration,regulated_trades,regulated_trades|business_registration,review,false,true,false,GA-07|GA-01,Maklererlaubnis; Gewerbeanmeldung; besondere Erlaubnis; keine abschließende Entscheidung,Tätigkeit; Rechtsform; Startdatum,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle GA-07 → economy_business/trade_office/regulated_trades. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
E187,Ich betreibe einen Online-Shop und möchte gelegentlich auf Märkten verkaufen. Ist das Gewerbeamt oder der Marktbetreiber zuständig?,ambiguous,medium,medium,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,business_registration,Gewerbeanzeigen,economy_business,trade_office,business_registration|markets_travel_trade,business_registration,business_registration|markets_travel_trade,review,false,true,false,GA-01|GA-06|GA-05,Onlinehandel; Marktverkauf; Gewerbeamt; Marktstand oder Reisegewerbe,Warenart; Marktort; Verkaufszeitraum,Unklare Zuordnung prüfen; Unsicherheit transparent machen und ggf. manuelle Verteilung oder Rückfrage auslösen.,Primäre Quelle GA-01 → economy_business/trade_office/business_registration. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
E188,"Guten Tag, ich möchte mein bestehendes Gewerbe erweitern und zusätzlich handwerkliche Leistungen anbieten. Muss ich das ummelden?",email_like,medium,medium,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,business_registration,Gewerbeanzeigen,economy_business,trade_office,business_registration|regulated_trades,business_registration,business_registration|regulated_trades,draft,false,true,false,GA-02|GA-08,Gewerbeummeldung; Erweiterung der Tätigkeit; Handwerk; formeller Kanal,bisherige Tätigkeit; neue Tätigkeit; Datum,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle GA-02 → economy_business/trade_office/business_registration. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
E189,Kann ich eine Eltern-Kind-Spielgruppe in einem stadtischen Raum anbieten und wo melde ich das an?,standard,low,medium,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,family_support_participation,Familienberatung und Beteiligung,youth_education,youth_family,family_support_participation,family_support_participation,family_support_participation,draft,false,false,false,JF-08,Spielgruppe; Eltern-Kind-Angebot; Raum- oder Angebotsanfrage; Jugend/Familie,Zielgruppe; Zeitraum; Raumwunsch,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle JF-08 → youth_education/youth_family/family_support_participation. Legacy-Referenzteam: jugend_familie.
E190,"Wir möchten eine offene Spielgruppe für Kleinkinder starten und fragen, ob die Stadt solche Angebote koordiniert oder nur Räume vermittelt.",email_like,low,medium,youth_education,"Fachbereich Jugend, Familie und Bildung",youth_family,Jugend und Familie,family_support_participation,Familienberatung und Beteiligung,youth_education,youth_family,family_support_participation,family_support_participation,family_support_participation,draft,false,false,false,JF-08,Eltern-Kind-Angebot; Spielgruppe; Koordination; Beratung,Alter der Kinder; Träger; Ort,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle JF-08 → youth_education/youth_family/family_support_participation. Legacy-Referenzteam: jugend_familie.
E191,"Mein Kind hat Anspruch auf Bildung und Teilhabe, aber ich weiß nicht, ob die Schulfahrt oder das Mittagessen über Schule oder Soziales läuft.",multi_intent,medium,hard,social_affairs,Fachbereich Soziales und Teilhabe,participation_seniors_integration,"Teilhabe, Senioren und Integration",discounts_education_participation,Ermäßigungen und Bildungsteilhabe,social_affairs|youth_education,participation_seniors_integration|school_education,discounts_education_participation|transport_meals_after_school|facilities_equipment,discounts_education_participation,discounts_education_participation|transport_meals_after_school|facilities_equipment,review,false,true,false,SO-07|SB-03|SB-06,Bildung und Teilhabe; Schulfahrt; Mittagessen; Abgrenzung Schule und Soziales,Leistungsbezug; Schule; konkrete Leistung,Mehrfachanliegen erkennen; Hauptzuständigkeit und akzeptable Nebenzuständigkeiten prüfen; Rückfrage oder manuelle Fachteam-Freigabe auslösen.,Primäre Quelle SO-07 → social_affairs/participation_seniors_integration/discounts_education_participation. Legacy-Referenzteam: soziales. Human Review/Fachteam-Freigabe erwartet.
E192,Ich brauche wegen drohendem Wohnungsverlust und Rückständen bei der Miete sehr kurzfristig Beratung. Bitte nennen Sie mir den richtigen Kontakt.,high_risk,high,hard,social_affairs,Fachbereich Soziales und Teilhabe,social_benefits_housing,Soziale Leistungen und Wohnen,urgent_social_support,Akute soziale Notlagen,social_affairs,social_benefits_housing,urgent_social_support,urgent_social_support,urgent_social_support,review,false,true,false,SO-06,Wohnungsverlust; Mietrückstand; dringende Beratung; Human Review,Frist; Räumungstermin; Kontaktmöglichkeit,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle SO-06 → social_affairs/social_benefits_housing/urgent_social_support. Legacy-Referenzteam: soziales. Human Review/Fachteam-Freigabe erwartet.
E193,"Die Mensa meines Kindes berechnet aus meiner Sicht falsche Beitraege und ich frage mich, ob das Schule, Soziales oder Jugend ist.",ambiguous,medium,hard,youth_education,"Fachbereich Jugend, Familie und Bildung",school_education,Schule und Bildung,transport_meals_after_school,"Schülerbeförderung, Mensa und Ganztag",youth_education|social_affairs,school_education|participation_seniors_integration|youth_family,transport_meals_after_school|discounts_education_participation|childcare_fees_benefits,transport_meals_after_school,transport_meals_after_school|discounts_education_participation|childcare_fees_benefits,review,false,true,false,SB-03|SO-07|JF-02,Mensa; Beitraege; Bildung und Teilhabe; mehrdeutige Zuständigkeit,Schule; Bescheid; Leistungsbezug,Unklare Zuordnung prüfen; Unsicherheit transparent machen und ggf. manuelle Verteilung oder Rückfrage auslösen.,Primäre Quelle SB-03 → youth_education/school_education/transport_meals_after_school. Legacy-Referenzteam: schule_bildung. Human Review/Fachteam-Freigabe erwartet.
E194,"Sehr geehrte Damen und Herren, an der Grundschule fehlen sichere Fahrradstellplätze. Ist das ein Thema für Schulverwaltung, Bauhof oder Stadtplanung?",email_like,medium,hard,youth_education,"Fachbereich Jugend, Familie und Bildung",school_education,Schule und Bildung,social_work_room_use,Schulsozialarbeit und Raumnutzung,youth_education|urban_development_building|infrastructure_operations,school_education|urban_planning|depot_waste_green,social_work_room_use|streets_green_transport_planning|road_damage_drainage,social_work_room_use,social_work_room_use|streets_green_transport_planning|road_damage_drainage,review,false,true,false,SB-09|SP-07|AB-09,Schulumfeld; Verkehr/Sicherheit; Fahrradstellplätze; mehrere Fachbereiche,Schule; Standort; Problem,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle SB-09 → youth_education/school_education/social_work_room_use. Legacy-Referenzteam: schule_bildung. Human Review/Fachteam-Freigabe erwartet.
E195,"Ich möchte einen Baum faellen, auf dem vermutlich ein Vogelnest ist. Darf ich das trotzdem beantragen?",high_risk,high,hard,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,tree_protection,Baumschutz und Baumfällung,environment_climate,environmental_services,tree_protection|species_protection,tree_protection,tree_protection|species_protection,review,false,true,false,UK-01|UK-06,Baumfällung; Artenschutz; Vogelnest; keine Freigabe; Human Review,Baumart; Standort; Nesthinweis; Zeitraum,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle UK-01 → environment_climate/environmental_services/tree_protection. Legacy-Referenzteam: umwelt_klima. Human Review/Fachteam-Freigabe erwartet.
E196,"In unserer Straße riecht es seit Tagen nach Chemikalien, aber ich kenne die Quelle nicht. Wohin kann ich mich wenden?",high_risk,high,hard,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,environmental_complaints_waters,Umweltbeschwerden und Gewässer,environment_climate|public_order,environmental_services|general_order_hazards,environmental_complaints_waters|hazard_prevention,environmental_complaints_waters,environmental_complaints_waters|hazard_prevention,review,false,true,false,UK-02|UK-08|OA-08,Umweltbeschwerde; Geruch; mögliche Gefahrenstelle; Human Review,Ort; Zeiten; Beschreibung; mögliche Quelle,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle UK-02 → environment_climate/environmental_services/environmental_complaints_waters. Legacy-Referenzteam: umwelt_klima. Human Review/Fachteam-Freigabe erwartet.
E197,Bei der Grünpflege wurden meiner Meinung nach Blütenflaechen zu früh gemäht. Ich möchte eine Beschwerde und eine Umweltfrage stellen.,multi_intent,medium,medium,environment_climate,Fachbereich Umwelt und Klima,environmental_services,Umwelt und Klima,sustainability_green,Grünflächen und Nachhaltigkeit,environment_climate|infrastructure_operations,environmental_services|depot_waste_green,sustainability_green|green_maintenance,sustainability_green,sustainability_green|green_maintenance,review,false,true,false,UK-03|AB-06,Grünflaeche; Maeharbeiten; Umweltaspekt; Abgrenzung Bauhof und Umwelt,Ort; Zeitraum; konkrete Fläche,Mehrfachanliegen erkennen; Hauptzuständigkeit und akzeptable Nebenzuständigkeiten prüfen; Rückfrage oder manuelle Fachteam-Freigabe auslösen.,Primäre Quelle UK-03 → environment_climate/environmental_services/sustainability_green. Legacy-Referenzteam: umwelt_klima. Human Review/Fachteam-Freigabe erwartet.
E198,Ich möchte eine Idee für Verkehrsberuhigung mit mehr Bäumen und weniger versiegelten Flächen einreichen.,email_like,medium,hard,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,streets_green_transport_planning,"Straßen, Grünflächen und Verkehr",urban_development_building|environment_climate,urban_planning|environmental_services,streets_green_transport_planning|planning_participation|sustainability_green,streets_green_transport_planning,streets_green_transport_planning|planning_participation|sustainability_green,review,false,true,false,SP-07|SP-04|UK-09,Verkehrsberuhigung; Stadtentwicklung; Nachhaltigkeitsidee; mehrere Fachbereiche,Straße; Idee; Ziel,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle SP-07 → urban_development_building/urban_planning/streets_green_transport_planning. Legacy-Referenzteam: stadtplanung. Human Review/Fachteam-Freigabe erwartet.
E199,"Die Stadt plant eine neue Wohnbebauung in der Nähe eines Spielplatzes. Ich möchte wissen, wo ich Einwendungen einreichen kann.",high_risk,high,hard,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,urban_planning,Stadtplanung,planning_participation,Beteiligung und Stadtentwicklung,urban_development_building,urban_planning,planning_participation|streets_green_transport_planning,planning_participation,planning_participation|streets_green_transport_planning,review,false,true,false,SP-02|SP-06|SP-04,Bauleitplanung; Beteiligung; Spielplatz-/Grünflaechenbezug; Fristen; Human Review,Planverfahren; Frist; Gebiet,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle SP-02 → urban_development_building/urban_planning/planning_participation. Legacy-Referenzteam: stadtplanung. Human Review/Fachteam-Freigabe erwartet.
E200,Ich habe eine Frage zu einer Bundesleistung und gleichzeitig zur Ummeldung meines Wohnsitzes. Können Sie bitte beides beantworten?,multi_intent,medium,hard,citizen_services,Fachbereich Bürgerdienste,citizens_office,Bürgerbüro,residence_registration,Meldewesen,citizen_services|unknown,citizens_office|unknown,residence_registration|unknown,residence_registration,residence_registration|unknown,review,true,true,false,BB-03,"Teilweise kommunal, teilweise außerhalb der Wissensbasis; keine freie Antwort zur Bundesleistung; Rückfrage",konkrete Bundesleistung; Umzugsdatum,No-Answer-Verhalten prüfen; außerhalb der kommunalen Wissensbasis liegende Aspekte nicht halluzinieren; Rückfrage oder manuelle Prüfung auslösen.,Primäre Quelle BB-03 → citizen_services/citizens_office/residence_registration. Legacy-Referenzteam: unknown. No-Answer oder Teil-No-Answer als korrektes Verhalten markiert. Human Review/Fachteam-Freigabe erwartet.
